Unnamed: 0,productid,imageid,descr_dup_block
30982,3923098328,1264020070,False
30983,3923101465,1264032057,False
30984,2059903207,1123656206,False
30985,123555566,881224994,False
30986,3850328849,1252628081,False
30987,4061584111,1283547458,False
30988,117037262,856838838,False
30989,3905724719,1262173200,False
30990,435072956,1007635265,False
30991,1540682427,1088681717,False
30992,3992530132,1273193485,False
30993,3925241014,1264831857,False
30994,3942105864,1310655464,False
30995,2947788363,1175360260,False
30996,4160811003,1304035866,False
30997,3589914258,1225410242,False
30998,3993166141,1273145553,False
30999,226956342,958215072,False
31000,2663027590,1155994963,False
31001,1366210154,1076619175,False
31002,779240968,1038958971,False
31003,1871402380,1108415492,False
31004,3550311796,1307078022,False
31005,4151269819,1301700283,False
31006,3883191674,1257845806,False
31007,55616631,836473375,False
31008,3582304497,1223583794,False
31009,3275508451,1203546502,False
31010,4071378344,1287558800,False
31011,733742685,1038509960,False
31012,3773721388,1243415440,False
31013,4217909974,1318268291,False
31014,55121126,1282893705,False
31015,3842784720,1251480254,False
31016,180669545,927606581,False
31017,294532257,987691073,False
31018,109763875,867571898,False
31019,4198194857,1313188904,False
31020,183027458,930930436,False
31021,154137566,909796492,False
31022,3898722478,1261410633,False
31023,93242514,876127316,False
31024,118306051,874748954,False
31025,221358686,956267569,False
31026,3579132589,1223177796,False
31027,3377003234,1209410972,False
31028,4089925848,1289799939,False
31029,1146184316,1065093269,False
31030,918736994,1047562289,False
31031,3992587832,1273205446,False
31032,494641160,1016104268,False
31033,1978100084,1118212514,False
31034,3535754937,1220376387,False
31035,3936362837,1268740956,False
31036,3640414502,1231031277,False
31037,3128124966,1192403147,False
31038,4089927002,1289806660,False
31039,170807773,922170544,False
31040,4160987482,1304174522,False
31041,4014142967,1276766918,False
31042,3908875941,1262544097,False
31043,2107748953,1126789911,False
31044,4167095114,1306887328,False
31045,2140520744,1128290833,False
31046,3831236617,1250258531,False
31047,4019816591,1277538000,False
31048,2268164863,1133950321,False
31049,4231863953,1323618666,False
31050,2080731334,1124715578,False
31051,4221757863,1321177243,False
31052,3938258877,1266482564,False
31053,3883968219,1258279241,False
31054,4017672251,1285848126,False
31055,85756825,854179044,False
31056,569572562,1026814071,False
31057,2940638826,1174587026,False
31058,3831364101,1250268112,False
31059,3952100061,1098403366,False
31060,2700104866,1158491885,False
31061,2913084044,1171812750,False
31062,4010222876,1276014648,False
31063,278600172,977610885,False
31064,3460934344,1214343808,False
31065,278558664,977901031,False
31066,4208962226,1316218582,False
31067,4171080188,1307450592,False
31068,626140400,1032590494,False
31069,64421889,898831845,False
31070,4149772089,1300923078,False
31071,1987460101,1118884742,False
31072,113122206,869834052,False
31073,2157766260,1128924800,False
31074,50801062,864699371,False
31075,4200877596,1316204632,False
31076,1711735024,1100063523,False
31077,3399885291,1211445389,False
31078,570643692,1027238792,False
31079,254429412,968868341,False
31080,4181948230,1310004018,True
31081,3467565764,1215253388,False
31082,3469590077,1215230991,False
31083,3831234067,1250248420,False
31084,3923104324,1264050253,False
31085,4186692254,1314783426,False
31086,562801778,1026369464,False
31087,2315301338,1135964919,False
31088,294413688,989066474,False
31089,4037094244,1279125263,False
31090,4229797269,1321995242,False
31091,3032960259,1186557840,False
31092,3414349044,1211983969,False
31093,4058939344,1282750648,False
31094,2598492024,1152107018,False
31095,3928057382,1264904509,False
31096,2166478792,1129325166,False
31097,3968224370,1270090701,False
31098,4095103736,1290596683,False
31099,3650158994,1231755496,False
31100,4195556004,1312644406,False
31101,2991088679,1179176192,False
31102,61610390,770140784,False
31103,401114043,1004004861,False
31104,569769973,1026907944,False
31105,183256636,938716411,False
31106,1100398951,1198689946,False
31107,4012331063,1276233980,False
31108,3591459760,1225658921,False
31109,4057530351,1282869457,False
31110,440677906,1009346091,False
31111,4177555659,1308656997,False
31112,247019308,1297586733,False
31113,1826980323,1104050307,False
31114,767502605,1038837994,False
31115,2474465454,1144416531,False
31116,4063405560,1284082503,False
31117,3198847979,1196819017,False
31118,46655327,316905762,False
31119,4250678341,1328274145,False
31120,3860071339,1254070286,False
31121,2806840567,1165756458,False
31122,2524679920,1146818157,False
31123,3893245770,1260387216,False
31124,3845686426,1251856356,False
31125,146547199,1061529229,False
31126,3921232527,1263737551,False
31127,2302478822,1135205480,False
31128,256865766,969532147,False
31129,5530704,176647030,False
31130,49083858,855306806,False
31131,3857511050,1253538163,False
31132,1375179689,1077566288,False
31133,4177816028,1308796256,False
31134,4214364228,1319429596,False
31135,297134950,990229829,False
31136,140393667,893018170,False
31137,3263080374,1202812405,False
31138,4216663313,1318614842,False
31139,2980765965,1178066617,False
31140,4037570434,1278967332,False
31141,4187114406,1311380678,False
31142,4085873597,1288827037,False
31143,220450948,955841647,False
31144,3893245974,1260392178,False
31145,105850230,864465630,False
31146,4079557022,1288123719,False
31147,4086072536,1289182088,False
31148,3067034542,1188522219,False
31149,6942307,291810226,False
31150,3861177097,1254358095,False
31151,440550410,1009253615,False
31152,3353762882,1283094983,False
31153,3817906610,1248862892,False
31154,4003960848,1275329892,False
31155,3992520341,1273134282,False
31156,2045980261,1122295567,False
31157,144925485,899087568,False
31158,4004201887,1275419601,False
31159,4219635665,1319810289,False
31160,3817891008,1248833560,False
31161,4197491074,1313155326,False
31162,152742696,908367142,False
31163,4003923920,1275140610,False
31164,4122559950,1294211838,False
31165,569655145,1027019899,False
31166,111668869,868245818,False
31167,569792702,1027123653,False
31168,4061584371,1283557866,False
31169,4057515856,1282756043,False
31170,3122714565,1192161886,False
31171,144017965,1076964450,False
31172,3992803961,1273771724,False
31173,3265356508,1202877526,False
31174,3856412910,1253331508,False
31175,4214364209,1319429082,False
31176,4182255406,1310563689,False
31177,3831551646,1250546983,False
31178,298674966,1198879998,False
31179,48129163,340740702,False
31180,3798145298,1246302183,False
31181,435867151,1008062054,False
31182,4182219720,1310123283,False
31183,133839012,1055798764,False
31184,3838167687,1251227625,False
31185,142360570,895718509,False
31186,1989301856,1118916009,True
31187,3716248784,1241285524,False
31188,2902093595,1171836880,False
31189,3942397661,1267329588,False
31190,3582303196,1223582598,False
31191,169927941,921907545,False
31192,4224507264,1320406178,False
31193,90899252,857103413,False
31194,1869200710,1107660153,False
31195,4075133800,1287080151,False
31196,3748346149,1240592556,False
31197,4010224469,1276026978,False
31198,2065487817,1123923258,False
31199,1638405884,1109950393,False
31200,436075714,1008146799,False
31201,1460684549,1206508907,False
31202,4160952129,1304129274,False
31203,2777249664,1173707357,False
31204,4227460292,1321681772,True
31205,3992766417,1273592517,False
31206,3929867187,1265173037,False
31207,3472027207,1292026257,False
31208,3266676597,1202973905,False
31209,4161107936,1304084109,False
31210,142375617,1148499767,False
31211,3818885450,1249177019,False
31212,249620673,1299608459,False
31213,3748044758,1240567617,False
31214,435865576,1008038550,False
31215,2327464664,1136320177,False
31216,3561549275,1237461087,False
31217,278337954,1244027099,False
31218,2020250533,1120776064,False
31219,4003848031,1275117939,False
31220,3898720146,1261399976,False
31221,1111893826,1308856662,False
31222,3969948769,1270219718,False
31223,4155263286,1302398399,False
31224,4003973505,1275404136,False
31225,4235887489,1324007638,False
31226,4006484825,1275455041,False
31227,239246754,961970643,False
31228,435865645,1008066368,False
31229,4181943529,1309964165,False
31230,4204290687,1315095168,False
31231,591830008,1029511468,False
31232,3684243273,1234811014,False
31233,179770576,927249329,False
31234,87908981,854980742,False
31235,3861660907,1254374943,False
31236,941663592,1048545714,False
31237,4160809111,1304028166,False
31238,4163177958,1305094756,False
31239,4044821887,1280446874,False
31240,3929890071,1265207378,False
31241,3834907034,1250670528,False
31242,3977503464,1271436537,False
31243,3850328884,1252628198,False
31244,4003848337,1275120789,False
31245,3694288369,1235491284,False
31246,3707735171,1236846446,False
31247,284148360,981043020,False
31248,248459129,964890547,False
31249,4184888429,1310776899,False
31250,4087671228,1289745118,False
31251,83464929,851445095,False
31252,3777117740,1243953587,False
31253,3943043239,1267520984,False
31254,562802090,1026369349,False
31255,3819982769,1249535480,False
31256,1952783230,1192371164,False
31257,3802833520,1246911320,False
31258,3593655286,1225966977,False
31259,4053456034,1281864138,False
31260,93640028,858896232,False
31261,4175953077,1308351277,False
31262,160183857,915485156,False
31263,2832752214,1190252850,False
31264,492651903,1030608474,False
31265,3847828822,1252178783,False
31266,1527106337,1087918672,False
31267,149798049,918541938,False
31268,4057542616,1282526975,False
31269,266990080,973050365,False
31270,84057107,874730528,False
31271,185176270,931034807,False
31272,3976903115,1271298693,False
31273,48371591,347301260,False
31274,4197672856,1313410121,False
31275,3929174596,1265008083,False
31276,3008479294,1184082973,False
31277,3360134149,1208643904,False
31278,4181960461,1310068449,False
31279,606888939,1031203747,False
31280,4075180648,1286504294,False
31281,3621300478,1228870330,False
31282,1448489426,1080485125,False
31283,3562935016,1221392155,False
31284,1984346526,1118443406,False
31285,942442935,1048495409,False
31286,569731075,1027019441,False
31287,4231695630,1323296452,False
31288,3120593929,1192048367,False
31289,4234147367,1323686955,False
31290,3351249081,1208138566,False
31291,201247933,938934584,False
31292,4010223991,1276020267,False
31293,4052932304,1281710149,False
31294,294410278,989058402,False
31295,3799497850,1246586641,False
31296,1840562240,1104710237,False
31297,4221773157,1321229553,False
31298,456606198,1251709796,False
31299,3887600158,1259040911,False
31300,178180881,926228645,False
31301,2355072957,1218192819,False
31302,92940352,858510807,False
31303,3813212024,1247762028,False
31304,3805769840,1247153482,False
31305,3746463877,1240298975,False
31306,1947640630,1115599142,False
31307,207151546,941621780,False
31308,4195569741,1312800577,False
31309,3879897331,1257231025,False
31310,85150288,854352660,False
31311,1975204969,1117546504,False
31312,90712855,874730736,False
31313,3136069698,1193067614,False
31314,4141675723,1299281157,False
31315,3755852010,1241367582,False
31316,3923102282,1264039571,False
31317,199783227,938314134,False
31318,3929899936,1265224682,False
31319,4200885081,1316318642,False
31320,435135636,1007737730,False
31321,4171080618,1307489089,False
31322,484961802,1015521306,False
31323,1191927056,1068903940,False
31324,4213444469,1317771061,False
31325,3887634590,1259378053,False
31326,50300509,447412072,False
31327,1299994870,1072080965,False
31328,2530659289,1147298380,False
31329,3773722399,1243422878,False
31330,2675087221,1156654297,False
31331,4063780034,1285136931,False
31332,299044590,991506928,False
31333,211186175,948476880,False
31334,3855562333,1253256746,False
31335,435912594,1008089939,False
31336,4004106131,1275215584,False
31337,3079977430,1189217728,False
31338,87472748,854423557,False
31339,4155423932,1302544942,True
31340,3662099680,1232440908,False
31341,167489328,920890056,False
31342,190103664,933251500,False
31343,275324152,976097033,False
31344,49608580,1053449355,False
31345,148341288,903704744,False
31346,1331166,283826666,False
31347,4031021168,1278235177,False
31348,2695197195,1158120641,False
31349,290502762,985265028,False
31350,3690800715,1235603305,False
31351,4200876889,1316190455,False
31352,276428211,976685731,False
31353,4197679553,1313459784,False
31354,3452327276,1213715478,False
31355,4003832755,1275022111,False
31356,4058900674,1284219117,False
31357,3745290391,1240248980,False
31358,1792750413,1102967684,False
31359,1998121833,1119407496,False
31360,2097554992,1126048658,False
31361,3814537116,1248178449,False
31362,4037801791,1279023382,False
31363,3898718580,1261387228,False
31364,138768554,915883921,False
31365,4167083610,1306777483,False
31366,2191327034,1131116294,False
31367,4152028220,1301426651,False
31368,299381689,991861059,False
31369,4205112690,1315368087,False
31370,3962007000,1269708872,False
31371,3971188325,1270323670,False
31372,1869201031,1107660555,False
31373,1262932071,1070745599,False
31374,4122314566,1294212706,False
31375,82649953,851074940,False
31376,3871041269,1255752961,False
31377,3929867584,1265183575,False
31378,1820228560,1114971455,False
31379,4141587377,1299517769,False
31380,2010568728,1121336454,False
31381,3756663096,1241416016,False
31382,4061625348,1283894660,False
31383,3989833705,1272643153,False
31384,1483193,346853430,False
31385,3860072510,1254098300,False
31386,4010225414,1276060693,True
31387,4003845682,1275096157,False
31388,2524620726,1147227411,False
31389,2977760662,1177782036,False
31390,304798766,996083523,False
31391,4008680733,1275786606,True
31392,4130122007,1296285238,False
31393,1352312434,1077860255,False
31394,4012756726,1276384880,False
31395,3887625177,1259297093,False
31396,2688143421,1157669706,False
31397,4200872921,1316135921,False
31398,3198836898,1196811921,False
31399,4189093106,1312024243,True
31400,256734500,969459523,False
31401,1609794479,1110840187,False
31402,4010221390,1275998536,False
31403,68162517,834822866,False
31404,207636297,1008464340,False
31405,190100896,933247954,False
31406,4063419955,1284139094,False
31407,2961408103,1176770918,False
31408,144772701,985665130,False
31409,3753871281,1241206354,False
31410,69542169,835439778,False
31411,4013265384,1276426370,False
31412,440572454,1009266730,False
31413,4236041642,1324064785,False
31414,3929900518,1265214550,False
31415,3860266194,1254093427,False
31416,729789299,1037406935,False
31417,2446294051,1142044405,False
31418,567637228,1061549028,False
31419,3773718294,1243404959,False
31420,3898727695,1261424285,False
31421,3992383567,1273017740,False
31422,4144857840,1305094806,False
31423,2970576438,1177149440,False
31424,4003927023,1275154443,False
31425,861245209,1044554894,False
31426,89920562,856513585,False
31427,2141994562,1270072220,False
31428,4058578465,1282811712,False
31429,2849127689,1167984719,False
31430,4200446768,1313784538,False
31431,4140693317,1298762303,False
31432,170165656,921948171,False
31433,3908518222,1262581323,True
31434,1792664472,1102259590,False
31435,569611405,1026854856,False
31436,77827219,848141045,False
31437,4150969238,1301252277,False
31438,590370232,1029110567,False
31439,6404936,307392663,False
31440,93958422,955749107,False
31441,229048288,958719246,False
31442,3775275017,1243658933,False
31443,1987283043,1118624551,False
31444,1913791872,1277819334,False
31445,1415289164,1079189377,False
31446,3697690596,1235680373,False
31447,2094184221,1178445538,False
31448,3793572889,1245644632,False
31449,4213600729,1318331846,False
31450,4125633532,1295220736,False
31451,3129566175,1197108887,False
31452,3759256672,1241664098,False
31453,4150992066,1301510977,False
31454,4130472304,1296389654,False
31455,4160988581,1304182037,False
31456,80598837,849309789,False
31457,3928052218,1264893515,False
31458,4003964156,1275365179,False
31459,294294571,987422872,False
31460,435860247,1008057169,False
31461,4121736187,1294065452,False
31462,3885604567,1258520604,False
31463,4165070786,1305402811,False
31464,3294454770,1204636731,False
31465,3957790559,1269418927,False
31466,1316299981,1073107999,False
31467,4150991704,1301510277,False
31468,4137893177,1298013009,False
31469,1836511904,1104548312,False
31470,18504597,297529683,False
31471,3584772829,1225676574,False
31472,200966596,938682726,False
31473,4061594116,1283632419,False
31474,3992542645,1273041547,False
31475,2274648461,1134196296,False
31476,3716248204,1236944504,False
31477,599672416,1030588157,False
31478,3214294212,1198395440,False
31479,2682853031,1158193924,False
31480,3138525052,1193222528,False
31481,4010225412,1276060641,True
31482,181116937,928131326,False
31483,102704670,862582706,False
31484,3317465,106999030,False
31485,4197665352,1313337974,False
31486,435018117,1007493528,False
31487,81728759,855420417,False
31488,4143423304,1299838010,False
31489,2882744476,1169754908,False
31490,1886956,46594230,False
31491,92266291,858049706,False
31492,3138442289,1193169004,False
31493,1851507454,1105489752,False
31494,3539714149,1268540738,False
31495,2502046531,1145965279,False
31496,902675008,1047355653,False
31497,3748202035,1240720252,False
31498,196228264,941425130,False
31499,75261233,846129083,False
31500,3879897789,1257236092,False
31501,3955074319,1269002235,False
31502,3936358413,1268743589,False
31503,3642337814,1230830391,False
31504,3103136605,1193102670,False
31505,2455500113,1143084959,False
31506,3929900657,1265217502,False
31507,2363332751,1138294721,False
31508,3748206625,1240727822,True
31509,3293930638,1204620088,False
31510,2686899771,1157588342,False
31511,3871090735,1255924129,False
31512,207196230,941678536,False
31513,4171236771,1307389823,False
31514,1816409169,1103562442,False
31515,3893192507,1260273517,False
31516,4141407348,1300263356,False
31517,3868406420,1255216301,False
31518,4214411001,1319478185,False
31519,4236298028,1324204849,False
31520,2610731673,1153319940,False
31521,3785187318,1244540365,False
31522,2923853,863642857,False
31523,304620580,1015432819,False
31524,874992288,1046365653,False
31525,4160954051,1304156860,False
31526,216885583,953296928,False
31527,3750151999,1240855569,False
31528,3962605833,1269778380,False
31529,3835317353,1250734871,False
31530,3901476912,1261904416,False
31531,3893243866,1260348028,False
31532,2714325997,1161789647,False
31533,2027259861,1121063194,False
31534,4205414321,1316983452,False
31535,1983979556,1118665977,False
31536,3737631915,1239403809,False
31537,114913242,870460645,False
31538,3881982827,1257582189,False
31539,3872798541,1256575623,False
31540,841359489,1042492557,False
31541,278407970,1308857491,False
31542,574637727,1027656251,False
31543,3693294071,1235368506,False
31544,1878091154,1108731505,False
31545,3620893993,1228852645,False
31546,738416090,1037728803,False
31547,3944625731,1267903571,False
31548,3761348605,1242011952,False
31549,3501781663,1217962487,False
31550,4211717838,1317275484,False
31551,3466195036,1215065257,False
31552,334571796,998426235,False
31553,4120513305,1293782498,False
31554,2128790142,1127692895,False
31555,3750740449,1240902020,False
31556,2170428572,1129720544,False
31557,3986443643,1272176124,False
31558,4236298030,1324204887,False
31559,4189047064,1311998923,False
31560,4101477580,1291294236,True
31561,3894930868,1260292841,False
31562,2520485434,1146558510,False
31563,1116882461,1062548380,False
31564,145853030,900327947,False
31565,596125092,1030225542,False
31566,102355192,862580372,False
31567,102704816,862632365,False
31568,3523140210,1219035067,False
31569,2446289560,1318321996,False
31570,2497274266,1145501000,False
31571,767597203,1038839998,False
31572,4006541229,1275723843,False
31573,3821565972,1249758752,False
31574,56749988,681685252,False
31575,138751971,956389805,False
31576,418191777,1005833596,False
31577,1098477442,1062234431,False
31578,4156933984,1302888722,False
31579,3540980980,1220202333,False
31580,3992770557,1273633709,False
31581,3745176642,1240241765,False
31582,4160812347,1304043696,False
31583,4113738550,1292911706,False
31584,72516875,949431665,False
31585,75707598,846397256,False
31586,1312361194,1072920733,False
31587,1940886471,1115215895,False
31588,4139802467,1298484111,False
31589,812507309,1040567310,False
31590,3773730254,1243392648,False
31591,3703962164,1236052031,False
31592,286302616,982457182,False
31593,2502387525,1264557519,False
31594,4077181554,1287291780,False
31595,3929899374,1265222633,False
31596,994833,307523959,False
31597,125786668,881196010,False
31598,4143943318,1300311320,False
31599,278540339,1308861405,False
31600,569630075,1027035580,False
31601,3659961578,1232858978,False
31602,1035130833,1053590442,False
31603,1189061848,1068095206,False
31604,1978501559,1117984535,False
31605,4114276327,1292888624,False
31606,1210297010,1068957283,False
31607,3846829083,1252097050,False
31608,4205111784,1315338628,False
31609,3539636178,1220175566,False
31610,3773926812,1243712138,False
31611,278582733,978003773,False
31612,3716558819,1237150804,False
31613,2829077582,1225862318,False
31614,1529925377,1088172827,False
31615,2670860916,1156484346,False
31616,3894926875,1260249775,False
31617,4113478949,1292743986,False
31618,3875071204,1256786563,False
31619,4179726164,1309133844,False
31620,1998122009,1119407618,False
31621,4070704847,1285863462,False
31622,3875022359,1256916112,False
31623,2478930890,1144289709,False
31624,4011002868,1276078374,False
31625,3944992777,1267981397,False
31626,4044249910,1280579939,False
31627,3871285876,1255758106,False
31628,67264781,999651682,False
31629,4228956929,1322126316,False
31630,3854255860,1252947928,False
31631,278554975,1128331299,False
31632,569568802,1026795876,False
31633,4006494006,1275539111,False
31634,4017993956,1276889894,False
31635,3879898415,1257242461,False
31636,2940640486,1174593483,False
31637,569995361,1027196142,False
31638,4200874653,1316151833,False
31639,4137893179,1298013094,False
31640,4061598004,1283685151,False
31641,278049431,977373773,False
31642,4213343663,1317485794,False
31643,3819980440,1249535065,False
31644,3898714198,1261208600,False
31645,870990094,1045719406,False
31646,129212874,884068672,False
31647,3170638059,1195469291,False
31648,615398735,1032006528,False
31649,4130805784,1296476250,False
31650,95265898,859648942,False
31651,4217856596,1318810269,False
31652,205320850,940889738,False
31653,3797080218,1246072378,False
31654,2062702467,1123815783,False
31655,3887635561,1259382800,False
31656,1682279830,1098441372,False
31657,3898707907,1261174328,False
31658,4047000809,1281223762,False
31659,531639199,1027347642,False
31660,523401071,1020391189,False
31661,440702274,1009332327,False
31662,4211181044,1317541685,False
31663,1875804558,1108365772,False
31664,569843764,1026985078,False
31665,3995365497,1273966031,False
31666,2286683812,1134779240,False
31667,3817894223,1248835682,False
31668,3905724694,1262173150,False
31669,229938780,958865350,False
31670,278565094,1123006513,False
31671,569879556,1027131237,False
31672,1100665043,1242874315,False
31673,3182722374,1196212758,False
31674,4027630169,1277910100,False
31675,102305951,907713450,False
31676,4231849746,1323220392,False
31677,3894911365,1260218736,False
31678,4210983464,1317194000,False
31679,3745169429,1240237064,False
31680,4179728990,1309675454,False
31681,1169343972,1066598051,False
31682,4236297284,1324188813,False
31683,436082390,1008212589,False
31684,4128262115,1295972460,False
31685,4060921055,1301435238,False
31686,3943103866,1267459483,False
31687,2512869649,1146152620,False
31688,4003948473,1275248446,False
31689,138672352,892037425,False
31690,3898707471,1261172773,False
31691,1858348512,1121569403,False
31692,1863251911,1107027634,False
31693,2317203917,1136005045,False
31694,3929890036,1265206257,False
31695,435254668,1007750846,False
31696,2644695722,1190251453,False
31697,4057515098,1282749535,False
31698,283323322,980301280,False
31699,294489285,987678461,False
31700,278509070,1075820320,False
31701,1128749362,1111630417,False
31702,1322500543,1073532601,False
31703,135296726,889127550,False
31704,3621300796,1229154418,False
31705,1519188090,1087099203,False
31706,2380216654,1139136595,False
31707,275878729,976455325,False
31708,439050995,1008675733,False
31709,4179732405,1309691216,False
31710,3879885716,1257234835,False
31711,1911347127,1111443567,False
31712,3939947597,1266776251,False
31713,773994995,1038914638,False
31714,1509311293,1087433518,False
31715,190101705,933247794,False
31716,3583598017,1223711859,False
31717,822774,659698,False
31718,4012179212,1276225661,False
31719,4200883489,1316312645,False
31720,3785187507,1244540603,False
31721,3002341871,1182250478,False
31722,4061596119,1283650915,False
31723,858017084,1044186774,False
31724,225061375,957943466,False
31725,2665051267,1156117360,False
31726,223804720,957111082,False
31727,261492212,971237808,False
31728,278556496,1309033472,False
31729,168344609,921249809,False
31730,562695311,1026497030,False
31731,161889852,916824165,False
31732,285434022,1014386979,False
31733,1391654593,1078071689,False
31734,435849480,1008002207,False
31735,1556837564,1090373144,False
31736,290251281,985087297,False
31737,4086154280,1289713068,False
31738,146713483,901353907,False
31739,4063753489,1285067513,False
31740,3814884555,1248394668,False
31741,3801906003,1246736705,False
31742,238705047,961894345,False
31743,124408562,884201805,False
31744,3684296894,1234447735,False
31745,3831364216,1250268222,False
31746,3830390708,1250148358,False
31747,4167075448,1306536531,False
31748,552237614,1025466558,False
31749,3942383785,1267257136,False
31750,1876687624,1190258902,False
31751,4037083891,1278797045,False
31752,3814580771,1248218921,False
31753,3487460738,1218103026,False
31754,254461315,969094680,False
31755,3024662522,1185882790,False
31756,2676716401,1198697665,False
31757,262874768,971647946,False
31758,197125573,936981761,False
31759,3856412563,1253330767,False
31760,2452591318,1142611307,False
31761,262164367,971426280,False
31762,133474667,887604496,False
31763,2015950396,1120638956,False
31764,3842784098,1251477881,False
31765,269653442,973607206,False
31766,2984373230,1178310259,False
31767,3085044122,1190251266,False
31768,269108818,986671148,False
31769,2074978247,1269865953,False
31770,1045919319,1054676090,False
31771,3552315119,1220738064,False
31772,4037574166,1279012336,False
31773,303051129,995102697,False
31774,288728461,984169666,False
31775,4168958596,1306880450,False
31776,1441623640,1105988910,False
31777,4046034318,1280636719,False
31778,4165344040,1305333660,False
31779,3696327513,1236019451,False
31780,579274570,1028040834,False
31781,2695198137,1158121261,False
31782,4123454723,1294542893,False
31783,220969559,956082201,False
31784,2983942349,1178293524,False
31785,3634117893,1230215900,False
31786,87252942,857278958,False
31787,4086079841,1289222791,False
31788,4200872625,1316132689,False
31789,4053884872,1282036809,False
31790,1338089609,1074795119,False
31791,2648985842,1239542975,False
31792,3944993278,1267985594,False
31793,3409963384,1211756150,False
31794,3897573536,1261112474,False
31795,2773927881,1163862236,False
31796,4211532223,1317211012,False
31797,136948407,893655961,False
31798,4079553263,1287925950,False
31799,1185075497,1067875649,False
31800,608333451,1031309856,False
31801,4108941002,1292524558,False
31802,3002482090,1181379620,False
31803,4167096010,1306908044,False
31804,3579182589,1223204898,False
31805,1089542069,1058870354,False
31806,1967104842,1117024433,False
31807,3929900545,1265215182,False
31808,4108937463,1292505122,False
31809,2585832933,1151562090,False
31810,3867138206,1254944020,False
31811,1984088914,1118410822,False
31812,1869938470,1107917015,False
31813,4202302416,1314419004,False
31814,569547066,1026791085,False
31815,3898721375,1261407379,False
31816,3929900508,1265214372,False
31817,2081102287,1124720231,False
31818,4026075481,1277771885,False
31819,1829185684,1104910100,False
31820,435112936,1007727290,False
31821,170165689,921948384,False
31822,1372021365,1077309025,False
31823,1848487330,1105385406,False
31824,3609724009,1227446185,False
31825,1557043073,1153789424,False
31826,4181955686,1310057993,False
31827,49294335,854265526,False
31828,3389064529,1274562516,False
31829,4061625474,1283895935,False
31830,3883455383,1258614361,False
31831,4006485719,1275464876,False
31832,3819982759,1249535459,False
31833,82421247,850843892,False
31834,1846470793,1105047452,False
31835,4013273180,1276433143,False
31836,819643563,1318158612,False
31837,4128090815,1312715145,False
31838,1035142640,1053594352,False
31839,601668049,1030676749,False
31840,3941810353,1267159261,False
31841,2793834090,1190251497,False
31842,278578900,1075370178,False
31843,3729321344,1238711372,False
31844,3533717183,1220137948,False
31845,4124510479,1294872503,False
31846,3022762605,1185798414,False
31847,3792227383,1245408929,False
31848,4186534729,1314659686,False
31849,4200876660,1316186195,False
31850,149878726,905285474,False
31851,3224369219,1199425691,False
31852,2942695458,1174749308,False
31853,102282823,876187318,False
31854,953275446,1050037247,False
31855,1293511655,1071795780,False
31856,207258060,941678397,False
31857,4150990412,1301503215,False
31858,3716579585,1237178984,False
31859,4234283407,1323860388,False
31860,4057771178,1282975570,False
31861,3773721271,1243414294,False
31862,1059184666,1055361842,False
31863,3235074076,1201464419,False
31864,1084116163,1058082636,False
31865,3701735081,1236308672,False
31866,191475534,933885913,False
31867,2557727258,1149348389,False
31868,4105525344,1291988417,False
31869,1320068567,1088816927,False
31870,2836144190,1167455313,False
31871,4127723892,1295944691,False
31872,3819979532,1249534614,False
31873,3287127325,1204200688,False
31874,572038297,1027690214,False
31875,1935961625,1198169971,False
31876,1035122634,1053588298,False
31877,4210986792,1317238607,False
31878,1447279634,1080807586,False
31879,2252295229,1133491612,False
31880,63757778,833249753,False
31881,943655121,1048604927,False
31882,4182106994,1310764278,False
31883,3690827291,1235528214,False
31884,486520368,1015657291,False
31885,4214118682,1319262864,False
31886,3586192296,1224470785,False
31887,3893244236,1260356025,False
31888,255450118,968882582,False
31889,3962606088,1269779556,False
31890,3993167728,1273149310,False
31891,306821859,996354235,False
31892,3138603439,1193173180,False
31893,2689969266,1157801012,False
31894,4224687466,1320481231,False
31895,4087654764,1289564867,False
31896,4187453624,1311431609,False
31897,3798822498,1246380788,False
31898,2708548424,1159313588,False
31899,3066969689,1188515401,False
31900,278518665,1087674889,False
31901,3788539395,1245076641,False
31902,3493235803,1225666817,False
31903,2471544653,1144402614,False
31904,4143494764,1299759981,False
31905,4150449965,1301080720,False
31906,3992626875,1273373026,False
31907,4003955315,1275283018,False
31908,4164667917,1305111850,False
31909,4231695998,1323302923,False
31910,4057542573,1282526599,False
31911,3836622984,1250900079,False
31912,3743594821,1240145563,False
31913,3908524807,1262611314,False
31914,61470324,834140551,False
31915,3921318569,1263898160,False
31916,1982418937,1118312260,False
31917,2682254050,1157145983,False
31918,4186852021,1311282268,False
31919,4250700398,1328686716,False
31920,1696882394,1098812152,False
31921,2886259704,1169866704,False
31922,83970620,875110635,False
31923,138765892,940538169,False
31924,3838170188,1251231652,False
31925,4016004876,1276762517,False
31926,2703667364,1158796654,False
31927,149018051,911826421,False
31928,290257412,985096982,False
31929,3939947780,1266776958,False
31930,3909254536,1262593720,False
31931,3997812276,1274129603,False
31932,4041456205,1279755684,False
31933,4007107762,1275609233,False
31934,3098368169,1190865986,False
31935,57205571,684672809,False
31936,4184639015,1310675532,False
31937,4235889128,1324024140,False
31938,3287145324,1204205355,False
31939,278517889,977678514,False
31940,3988602106,1272263344,False
31941,3814854661,1248371271,False
